0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.397542506456375122e-01,1.723481416702270508e+00,5.286624908447265625e+00,3.013626575469970703e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.922308027744293213e-01,2.543875277042388916e-01,2.755617618560791016e+00,1.489829182624816895e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.792000293731689453e+00,1.298529744148254395e+00,7.491654396057128906e+00,2.023541927337646484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.154706716537475586e-01,1.568847751617431641e+01,1.107347011566162109e+01,2.363252401351928711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.350188255310058594e+00,1.264473724365234375e+01,7.419129371643066406e+00,4.714207947254180908e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.259001493453979492e-01,8.093071579933166504e-01,1.855092644691467285e+00,7.493779063224792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.452103197574615479e-01,6.442352384328842163e-02,2.187500000000000000e-01,1.611524224281311035e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.096313685178756714e-01,4.941058903932571411e-02,2.343750000000000000e-01,1.048156842589378357e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.844399690628051758e-01,0.000000000000000000e+00,1.863235667347908020e+00,8.300251483917236328e+00,0.000000000000000000e+00,4.184864386916160583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.524642467498779297e+00,0.000000000000000000e+00,7.466183304786682129e-01,4.245446801185607910e+00,0.000000000000000000e+00,5.977931097149848938e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.495748996734619141e+00,0.000000000000000000e+00,3.090530037879943848e+00,9.515196323394775391e+00,0.000000000000000000e+00,1.450470387935638428e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.447558164596557617e+00,0.000000000000000000e+00,1.640394818782806396e+01,1.343672251701354980e+01,0.000000000000000000e+00,2.667208313941955566e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.399031721055507660e+00,0.000000000000000000e+00,1.799492549896240234e+01,7.890550166368484497e+00,0.000000000000000000e+00,4.403361827135086060e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.165433347225189209e-01,0.000000000000000000e+00,1.435207307338714600e+00,2.604470551013946533e+00,0.000000000000000000e+00,1.666521012783050537e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.289602726697921753e+00,0.000000000000000000e+00,3.096338436007499695e-01,3.799024224281311035e-01,0.000000000000000000e+00,1.190822541713714600e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.696309447288513184e-01,0.000000000000000000e+00,2.590419575572013855e-01,3.391906842589378357e-01,0.000000000000000000e+00,4.419417306780815125e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.844399690628051758e-01,2.847675636410713196e+00,8.718737922608852386e+00,4.184864386916160583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.524642467498779297e+00,2.271260797977447510e+00,4.843239910900592804e+00,5.977931097149848938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.495748996734619141e+00,9.586279034614562988e+00,1.096566671133041382e+01,1.450470387935638428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.447558164596557617e+00,1.885150635242462158e+01,1.610393083095550537e+01,2.667208313941955566e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.399031721055507660e+00,1.939395722001791000e+01,8.330886349081993103e+00,4.403361827135086060e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.165433347225189209e-01,2.351750642061233521e+00,4.270991563796997070e+00,1.666521012783050537e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.289602726697921753e+00,1.599236570298671722e+00,1.570724964141845703e+00,1.190822541713714600e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.696309447288513184e-01,9.286729022860527039e-01,3.833848573267459869e-01,4.419417306780815125e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.356803417205810547e+00,6.775289855897426605e+00,1.507554133981466293e+01,9.204479053616523743e+00,7.341243386268615723e+00,6.356803417205810547e+00,6.356803417205810547e+00,0.000000000000000000e+00,1.250000000000000000e-01,7.227931097149848938e-01,4.968239910900592804e+00,2.396260797977447510e+00,1.649642467498779297e+00,1.250000000000000000e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.394362688064575195e+00,2.844833076000213623e+00,1.236002939939498901e+01,1.098064172267913818e+01,7.890111684799194336e+00,1.394362688064575195e+00,1.394362688064575195e+00,0.000000000000000000e+00,1.548282504081726074e+00,4.215490818023681641e+00,1.765221333503723145e+01,2.039978885650634766e+01,3.995840668678283691e+00,1.548282504081726074e+00,1.548282504081726074e+00,0.000000000000000000e+00,1.887931674718856812e-01,6.291293501853942871e-01,8.519679516553878784e+00,1.958275038748979568e+01,1.587824888527393341e+00,1.887931674718856812e-01,1.887931674718856812e-01,0.000000000000000000e+00,1.021073937416076660e+00,2.687594950199127197e+00,5.292065501213073730e+00,3.372824579477310181e+00,1.937617272138595581e+00,1.021073937416076660e+00,1.021073937416076660e+00,0.000000000000000000e+00,5.322227478027343750e-01,1.723045289516448975e+00,2.102947711944580078e+00,2.131459318101406097e+00,1.821825474500656128e+00,5.322227478027343750e-01,5.322227478027343750e-01,0.000000000000000000e+00,2.812500000000000000e-01,3.254441730678081512e-01,6.646348573267459869e-01,1.209922902286052704e+00,9.508809447288513184e-01,2.812500000000000000e-01,2.812500000000000000e-01
0.000000000000000000e+00,4.184864386916160583e-01,0.000000000000000000e+00,8.300251483917236328e+00,1.863235667347908020e+00,0.000000000000000000e+00,9.844399690628051758e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.977931097149848938e-01,0.000000000000000000e+00,4.245446801185607910e+00,7.466183304786682129e-01,0.000000000000000000e+00,1.524642467498779297e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450470387935638428e+00,0.000000000000000000e+00,9.515196323394775391e+00,3.090530037879943848e+00,0.000000000000000000e+00,6.495748996734619141e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.667208313941955566e+00,0.000000000000000000e+00,1.343672251701354980e+01,1.640394818782806396e+01,0.000000000000000000e+00,2.447558164596557617e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.403361827135086060e-01,0.000000000000000000e+00,7.890550166368484497e+00,1.799492549896240234e+01,0.000000000000000000e+00,1.399031721055507660e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666521012783050537e+00,0.000000000000000000e+00,2.604470551013946533e+00,1.435207307338714600e+00,0.000000000000000000e+00,9.165433347225189209e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.190822541713714600e+00,0.000000000000000000e+00,3.799024224281311035e-01,3.096338436007499695e-01,0.000000000000000000e+00,1.289602726697921753e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.419417306780815125e-02,0.000000000000000000e+00,3.391906842589378357e-01,2.590419575572013855e-01,0.000000000000000000e+00,6.696309447288513184e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.013626575469970703e+00,5.286624908447265625e+00,1.723481416702270508e+00,1.397542506456375122e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.489829182624816895e+00,2.755617618560791016e+00,2.543875277042388916e-01,4.922308027744293213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.023541927337646484e+00,7.491654396057128906e+00,1.298529744148254395e+00,1.792000293731689453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.363252401351928711e+00,1.107347011566162109e+01,1.568847751617431641e+01,7.154706716537475586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.714207947254180908e-01,7.419129371643066406e+00,1.264473724365234375e+01,5.350188255310058594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.493779063224792480e-01,1.855092644691467285e+00,8.093071579933166504e-01,6.259001493453979492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.611524224281311035e-01,2.187500000000000000e-01,6.442352384328842163e-02,2.452103197574615479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048156842589378357e-01,2.343750000000000000e-01,4.941058903932571411e-02,2.096313685178756714e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.611524224281311035e-01,5.132159590721130371e-01,1.602278470993041992e+00,2.397551059722900391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.524277269840240479e-01,1.568159818649291992e+00,3.416742801666259766e+00,2.772257089614868164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.142807006835937500e+00,6.559939861297607422e+00,2.285746574401855469e+00,5.037417411804199219e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011355018615722656e+01,2.720112037658691406e+01,1.150155305862426758e+00,2.798656821250915527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.576609134674072266e-01,1.636437797546386719e+01,2.402111530303955078e+00,5.198894739151000977e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048156842589378357e-01,0.000000000000000000e+00,2.445173561573028564e-01,1.130635589361190796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.685837388038635254e-01,3.362882137298583984e+00,3.301485061645507812e+00,1.759054660797119141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.320134043693542480e-01,6.442352384328842163e-02,2.831735312938690186e-01,1.048156842589378357e-01,0.000000000000000000e+00,0.000000000000000000e+00
